ad_id,page_id,page_name,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,ad_creation_time,funding_entity,impressions_min,impressions_max,spend_min,spend_max,ad_url
2885651968387350,347623668624706,50PLUSpartij,"Ben je nog geen 50 en krijg je tegen je verwachting in 50PLUS als stemadvies bij één van de stemwijzers? Dat is niet zo gek, want ons verkiezingsprogramma is er voor iedereen in Nederland. Voor jong én oud. Zo willen wij bijvoorbeeld dat er meer seniorenwoningen worden gebouwd, zodat jonge gezinnen en starters ook een huis kunnen vinden. Wil je je nog meer laten verrassen? Lees dan ons verkiezingsprogramma.",www.50pluspartij.nl,,,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,2000,2999,0,99,https://www.facebook.com/ads/library/?id=2885651968387350
157871632754519,347623668624706,50PLUSpartij,Al ruim tien jaar zijn de pensioenen niet meegegroeid met de stijging van de prijzen. Uw pensioen wordt daardoor steeds minder waard. De pensioenen moeten omhoog en de gemiste koopkracht moet worden gerepareerd. Daar gaat 50PLUS voor! Stem daarom nú 50PLUS.,50pluspartij.nl,,Lees hier meer,2021-03-16,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,9000,9999,0,99,https://www.facebook.com/ads/library/?id=157871632754519
3636266409819045,347623668624706,50PLUSpartij,"“Stop het gedonder met de pensioenen! De huidige rekenrente is failliet en moet op de helling”, vindt lijsttrekker Liane den Haan van 50PLUS. Met 7 miljoen 50PLUSsers moet er nú een eerlijk pensioen komen.",50pluspartij.nl,,Dat is de kracht van 50PLUS,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,1000,1999,0,99,https://www.facebook.com/ads/library/?id=3636266409819045
348820173100392,347623668624706,50PLUSpartij,"50PLUS gaat voor een eerlijk pensioen, goede en betaalbare zorg en voldoende woningen voor jong en oud. Niet vanaf de zijlijn en niet met luchtkastelen, maar met echt haalbare, concrete plannen. Plannen die zijn doorgerekend door het Centraal Planbureau.  Realistische oplossingen, wilt u dat ook? Stem dan nú 50PLUS.",50pluspartij.nl,,Lees hier meer,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,60000,69999,200,299,https://www.facebook.com/ads/library/?id=348820173100392
766126107383611,347623668624706,50PLUSpartij,Al ruim tien jaar zijn de pensioenen niet meegegroeid met de stijging van de prijzen. Uw pensioen wordt daardoor steeds minder waard. De pensioenen moeten omhoog en de gemiste koopkracht moet worden gerepareerd. Daar gaat 50PLUS voor! Stem daarom nú 50PLUS.,50pluspartij.nl,,Lees hier meer,2021-03-16,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,70000,79999,500,599,https://www.facebook.com/ads/library/?id=766126107383611
145363140795540,347623668624706,50PLUSpartij,Al ruim tien jaar zijn de pensioenen niet meegegroeid met de stijging van de prijzen. Uw pensioen wordt daardoor steeds minder waard. De pensioenen moeten omhoog en de gemiste koopkracht moet worden gerepareerd. Daar gaat 50PLUS voor! Stem daarom nú 50PLUS.,50pluspartij.nl,,Lees hier meer,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,0,999,0,99,https://www.facebook.com/ads/library/?id=145363140795540
2957423834539056,347623668624706,50PLUSpartij,"“Stop het gedonder met de pensioenen! De huidige rekenrente is failliet en moet op de helling”, vindt lijsttrekker Liane den Haan van 50PLUS. Met 7 miljoen 50PLUSsers moet er nú een eerlijk pensioen komen.",50pluspartij.nl,,Dat is de kracht van 50PLUS,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,0,999,0,99,https://www.facebook.com/ads/library/?id=2957423834539056
350080069633994,347623668624706,50PLUSpartij,"“Stop het gedonder met de pensioenen! De huidige rekenrente is failliet en moet op de helling”, vindt lijsttrekker Liane den Haan van 50PLUS. Met 7 miljoen 50PLUSsers moet er nú een eerlijk pensioen komen.",50pluspartij.nl,,Dat is de kracht van 50PLUS,2021-03-17,2021-03-17,2021-03-16,ZH i.o.v. 50PLUS,70000,79999,400,499,https://www.facebook.com/ads/library/?id=350080069633994
768630577100178,347623668624706,50PLUSpartij,Raymond Brood (61) woont in Heemstede. Raymond is kandidaat voor 50PLUS voor de Tweede Kamer.,50pluspartij.nl,"Hij wil zich gaan inzetten voor een betere bescherming van oudere werknemers. “Jongeren kunnen veel dingen dan wel snel leren, maar ervaring komt met de jaren en is minstens zo belangrijk!” Raymond breekt een lans voor woongemeenschappen voor ouderen. “Ik ben bestuurslid van twee hofjes en ik zie wat het betekent als mensen naar elkaar omkijken voor zorg, eenzaamheid en veiligheid”, vertelt hij. “Daar kan het soort huisvesting een belangrijke rol in spelen, maar dat vereist duidelijke wetgeving.” Daar wil Raymond zich voor inzetten!",Kandidaat Kamerlid,2021-03-16,2021-03-17,2021-03-16,VLG,3000,3999,0,99,https://www.facebook.com/ads/library/?id=768630577100178
345486763482316,347623668624706,50PLUSpartij,"Liane den Haan, lijsttrekker van 50PLUS, woont in Woerden. En met plezier: “Als je een fijne woning hebt, dan voel je je veilig en kun je goed ouder worden.",50pluspartij.nl,"Goed wonen is echt een fundament voor mij. Daarin komen alle aspecten waar 50PLUS zich voor wil inzetten terug: voor goed wonen moet je een goed inkomen hebben, je moet goede zorg kunnen ontvangen en je moet je veilig kunnen voelen.”",Lijsttrekker van 50PLUS: Liane den Haan,2021-03-16,2021-03-17,2021-03-16,VLG,25000,29999,200,299,https://www.facebook.com/ads/library/?id=345486763482316
